SN,absmag,band,error,jd,mag,normmag,survey,trel
Ia_6MsMS,,g,,,,1.3273476639204045,,50.4
Ia_6MsMS,,g,,,,1.3283468255081665,,50.50000000000001
Ia_6MsMS,,g,,,,1.3293209804302109,,50.6
Ia_6MsMS,,g,,,,1.330304549548984,,50.70000000000001
Ia_6MsMS,,g,,,,1.3313105436964747,,50.8
Ia_6MsMS,,g,,,,1.3322771552048245,,50.9
Ia_6MsMS,,g,,,,1.333252236612367,,51.00000000000001
Ia_6MsMS,,g,,,,1.334245581988407,,51.1
Ia_6MsMS,,g,,,,1.335211554886163,,51.20000000000001
Ia_6MsMS,,g,,,,1.3361876695983117,,51.3
Ia_6MsMS,,g,,,,1.3371581605830052,,51.4
Ia_6MsMS,,g,,,,1.338124986554714,,51.50000000000001
Ia_6MsMS,,g,,,,1.3391038156521358,,51.6
Ia_6MsMS,,g,,,,1.3400603763554404,,51.70000000000001
Ia_6MsMS,,g,,,,1.3410126845372652,,51.8
Ia_6MsMS,,g,,,,1.3420064935932174,,51.9
Ia_6MsMS,,g,,,,1.3429516996795083,,52.00000000000001
Ia_6MsMS,,g,,,,1.3439144852765725,,52.1
Ia_6MsMS,,g,,,,1.3448733872928837,,52.20000000000001
Ia_6MsMS,,g,,,,1.3458351137637798,,52.3
Ia_6MsMS,,g,,,,1.3467771801498412,,52.4
Ia_6MsMS,,g,,,,1.3477370537513753,,52.50000000000001
Ia_6MsMS,,g,,,,1.3486841432577403,,52.6
Ia_6MsMS,,g,,,,1.349632099409419,,52.70000000000001
Ia_6MsMS,,g,,,,1.3505690999108353,,52.8
Ia_6MsMS,,g,,,,1.351502992701235,,52.9
Ia_6MsMS,,g,,,,1.3524614470093947,,53.00000000000001
Ia_6MsMS,,g,,,,1.3533925924545578,,53.1
Ia_6MsMS,,g,,,,1.3543177268356157,,53.20000000000001
Ia_6MsMS,,g,,,,1.355269540715275,,53.3
Ia_6MsMS,,g,,,,1.3562005830876291,,53.4
Ia_6MsMS,,g,,,,1.357133213994132,,53.50000000000001
Ia_6MsMS,,g,,,,1.3580625462372424,,53.6
Ia_6MsMS,,g,,,,1.358998162188426,,53.70000000000001
Ia_6MsMS,,g,,,,1.3599226154890331,,53.8
Ia_6MsMS,,g,,,,1.3608316242805056,,53.9
Ia_6MsMS,,g,,,,1.3617572049256097,,54.00000000000001
Ia_6MsMS,,g,,,,1.3626852515523264,,54.1
Ia_6MsMS,,g,,,,1.3636079718498415,,54.20000000000001
Ia_6MsMS,,g,,,,1.3645197793149144,,54.3
Ia_6MsMS,,g,,,,1.3654267586339408,,54.4
Ia_6MsMS,,g,,,,1.3663395878248146,,54.50000000000001
Ia_6MsMS,,g,,,,1.3672599989648528,,54.6
Ia_6MsMS,,g,,,,1.3681555303178108,,54.70000000000001
Ia_6MsMS,,g,,,,1.3690812637160654,,54.8
Ia_6MsMS,,g,,,,1.3699977237577041,,54.9
Ia_6MsMS,,g,,,,1.3708976478018364,,55.00000000000001
Ia_6MsMS,,g,,,,1.3717799151426764,,55.1
Ia_6MsMS,,g,,,,1.3726855407952687,,55.20000000000001
Ia_6MsMS,,g,,,,1.3735949928696147,,55.3
Ia_6MsMS,,g,,,,1.3744771054464682,,55.4
Ia_6MsMS,,g,,,,1.3753682936080693,,55.50000000000001
Ia_6MsMS,,g,,,,1.3762716039068703,,55.6
Ia_6MsMS,,g,,,,1.377159913403876,,55.70000000000001
Ia_6MsMS,,g,,,,1.3780519687164574,,55.8
Ia_6MsMS,,g,,,,1.3789380331155154,,55.9
Ia_6MsMS,,g,,,,1.3798280288922786,,56.00000000000001
Ia_6MsMS,,g,,,,1.3807002875193515,,56.1
Ia_6MsMS,,g,,,,1.3815777184924833,,56.20000000000001
Ia_6MsMS,,g,,,,1.3824597230148719,,56.3
Ia_6MsMS,,g,,,,1.3833219175216112,,56.4
Ia_6MsMS,,g,,,,1.3842142080868562,,56.50000000000001
Ia_6MsMS,,g,,,,1.3850656577748897,,56.6
Ia_6MsMS,,g,,,,1.3859541694892634,,56.70000000000001
Ia_6MsMS,,g,,,,1.386824591936474,,56.8
Ia_6MsMS,,g,,,,1.3876788482427234,,56.9
Ia_6MsMS,,g,,,,1.3885521290440117,,57.00000000000001
Ia_6MsMS,,g,,,,1.3894308329417857,,57.1
Ia_6MsMS,,g,,,,1.3902778764755954,,57.20000000000001
Ia_6MsMS,,g,,,,1.3911538669356052,,57.3
Ia_6MsMS,,g,,,,1.392019841740881,,57.4
Ia_6MsMS,,g,,,,1.392856258178579,,57.50000000000001
Ia_6MsMS,,g,,,,1.393696748965958,,57.6
Ia_6MsMS,,g,,,,1.3945585719043372,,57.70000000000001
Ia_6MsMS,,g,,,,1.3954000542681069,,57.8
Ia_6MsMS,,g,,,,1.3962601041155036,,57.9
Ia_6MsMS,,g,,,,1.3971039077837215,,58.00000000000001
Ia_6MsMS,,g,,,,1.3979783454463188,,58.1
Ia_6MsMS,,g,,,,1.398834932187743,,58.20000000000001
Ia_6MsMS,,g,,,,1.3997310684952264,,58.3
Ia_6MsMS,,g,,,,1.4006184023829675,,58.4
Ia_6MsMS,,g,,,,1.4014910516902344,,58.50000000000001
Ia_6MsMS,,g,,,,1.4024219731541603,,58.6
Ia_6MsMS,,g,,,,1.4033389524694933,,58.70000000000001
Ia_6MsMS,,g,,,,1.4042494229927946,,58.8
Ia_6MsMS,,g,,,,1.4051685990498974,,58.9
Ia_6MsMS,,g,,,,1.4061200665756761,,59.00000000000001
Ia_6MsMS,,g,,,,1.4070579137950663,,59.1
Ia_6MsMS,,g,,,,1.408002793498154,,59.20000000000001
Ia_6MsMS,,g,,,,1.4089636216512869,,59.3
Ia_6MsMS,,g,,,,1.4099168526744332,,59.4
Ia_6MsMS,,g,,,,1.4109046332522706,,59.50000000000001
Ia_6MsMS,,g,,,,1.4118785479307547,,59.6
Ia_6MsMS,,g,,,,1.4128734177561189,,59.70000000000001
Ia_6MsMS,,g,,,,1.4138682664477802,,59.8
Ia_6MsMS,,g,,,,1.4148445760713297,,59.9
Ia_6MsMS,,g,,,,1.4158814941408036,,60.00000000000001
Ia_6MsMS,,g,,,,1.4168998287664092,,60.1
Ia_6MsMS,,g,,,,1.4179163270879531,,60.20000000000001
Ia_6MsMS,,g,,,,1.4189544984410531,,60.3
Ia_6MsMS,,g,,,,1.4199846572576558,,60.4
Ia_6MsMS,,g,,,,1.4210232625704933,,60.50000000000001
Ia_6MsMS,,g,,,,1.4220773352893286,,60.6
Ia_6MsMS,,g,,,,1.4231480669097873,,60.70000000000001
Ia_6MsMS,,g,,,,1.4242255151880254,,60.8
Ia_6MsMS,,g,,,,1.4253189788374527,,60.9
Ia_6MsMS,,g,,,,1.426389044079519,,61.00000000000001
Ia_6MsMS,,g,,,,1.4274817292215598,,61.1
Ia_6MsMS,,g,,,,1.4285873854244553,,61.20000000000001
Ia_6MsMS,,g,,,,1.4296819002571226,,61.3
Ia_6MsMS,,g,,,,1.4307915944531526,,61.4
Ia_6MsMS,,g,,,,1.4319217818500665,,61.50000000000001
Ia_6MsMS,,g,,,,1.4330479481512217,,61.6
Ia_6MsMS,,g,,,,1.4341728323606713,,61.70000000000001
Ia_6MsMS,,g,,,,1.4353532404355054,,61.8
Ia_6MsMS,,g,,,,1.4364640180867099,,61.9
Ia_6MsMS,,g,,,,1.437629683552034,,62.00000000000001
Ia_6MsMS,,g,,,,1.4387949635362176,,62.1
Ia_6MsMS,,g,,,,1.4399755434710766,,62.20000000000001
Ia_6MsMS,,g,,,,1.4411664593538074,,62.3
Ia_6MsMS,,g,,,,1.4423445195627096,,62.4
Ia_6MsMS,,g,,,,1.4435257850820413,,62.50000000000001
Ia_6MsMS,,g,,,,1.444731501329784,,62.6
Ia_6MsMS,,g,,,,1.4459351388262505,,62.70000000000001
Ia_6MsMS,,g,,,,1.4471757704261776,,62.8
Ia_6MsMS,,g,,,,1.4483476174912884,,62.9
Ia_6MsMS,,g,,,,1.4495884976844327,,63.00000000000001
Ia_6MsMS,,g,,,,1.4508360856842852,,63.1
Ia_6MsMS,,g,,,,1.4520624732587137,,63.20000000000001
Ia_6MsMS,,g,,,,1.4533220737554355,,63.3
Ia_6MsMS,,g,,,,1.4545602510627926,,63.4
Ia_6MsMS,,g,,,,1.4558358221243353,,63.50000000000001
Ia_6MsMS,,g,,,,1.457093018822892,,63.6
Ia_6MsMS,,g,,,,1.4583730648315285,,63.70000000000001
Ia_6MsMS,,g,,,,1.459674960960493,,63.8
Ia_6MsMS,,g,,,,1.460952210749058,,63.9
Ia_6MsMS,,g,,,,1.4622325413751618,,64.0
Ia_6MsMS,,g,,,,1.4635368785418041,,64.1
Ia_6MsMS,,g,,,,1.4648333678093923,,64.20000000000002
Ia_6MsMS,,g,,,,1.466126839198731,,64.30000000000001
Ia_6MsMS,,g,,,,1.4674431610492942,,64.4
Ia_6MsMS,,g,,,,1.4688112277375556,,64.5
Ia_6MsMS,,g,,,,1.4701159221189553,,64.6
Ia_6MsMS,,g,,,,1.47145182698676,,64.70000000000002
Ia_6MsMS,,g,,,,1.472775480358484,,64.80000000000001
Ia_6MsMS,,g,,,,1.474155937525632,,64.9
Ia_6MsMS,,g,,,,1.4755079238218123,,65.0
Ia_6MsMS,,g,,,,1.4768614051855256,,65.1
Ia_6MsMS,,g,,,,1.4782563858885283,,65.20000000000002
Ia_6MsMS,,g,,,,1.47960375449329,,65.30000000000001
Ia_6MsMS,,g,,,,1.4810006894404122,,65.4
Ia_6MsMS,,g,,,,1.4824044952734923,,65.5
Ia_6MsMS,,g,,,,1.483780826010138,,65.6
Ia_6MsMS,,g,,,,1.4851426006991684,,65.70000000000002
Ia_6MsMS,,g,,,,1.4865579779742557,,65.80000000000001
Ia_6MsMS,,g,,,,1.487965057890431,,65.9
Ia_6MsMS,,g,,,,1.489390344051543,,66.0
Ia_6MsMS,,g,,,,1.490809475168538,,66.1
Ia_6MsMS,,g,,,,1.4922143269942723,,66.20000000000002
Ia_6MsMS,,g,,,,1.4936611361230128,,66.30000000000001
Ia_6MsMS,,g,,,,1.4951149372508485,,66.4
Ia_6MsMS,,g,,,,1.496563366204633,,66.5
Ia_6MsMS,,g,,,,1.4980141238926006,,66.6
Ia_6MsMS,,g,,,,1.4994457843817024,,66.70000000000002
Ia_6MsMS,,g,,,,1.500911985320112,,66.80000000000001
Ia_6MsMS,,g,,,,1.5023938092492362,,66.9
Ia_6MsMS,,g,,,,1.5038503088025337,,67.0
Ia_6MsMS,,g,,,,1.5053162542265461,,67.1
Ia_6MsMS,,g,,,,1.5067950297962582,,67.20000000000002
Ia_6MsMS,,g,,,,1.5083009503726448,,67.30000000000001
Ia_6MsMS,,g,,,,1.5097908692513595,,67.4
Ia_6MsMS,,g,,,,1.5112696489228146,,67.5
Ia_6MsMS,,g,,,,1.5127908467077074,,67.6
Ia_6MsMS,,g,,,,1.5142848922953434,,67.70000000000002
Ia_6MsMS,,g,,,,1.5157981573381551,,67.80000000000001
Ia_6MsMS,,g,,,,1.5173269480644116,,67.9
Ia_6MsMS,,g,,,,1.5188518988770632,,68.0
Ia_6MsMS,,g,,,,1.52038676027278,,68.1
Ia_6MsMS,,g,,,,1.5219034800155562,,68.20000000000002
Ia_6MsMS,,g,,,,1.5234504803225644,,68.30000000000001
Ia_6MsMS,,g,,,,1.5249558159936072,,68.4
Ia_6MsMS,,g,,,,1.5265190224952594,,68.5
Ia_6MsMS,,g,,,,1.5280648954297096,,68.6
Ia_6MsMS,,g,,,,1.5296306391967072,,68.70000000000002
Ia_6MsMS,,g,,,,1.5311735154652766,,68.80000000000001
Ia_6MsMS,,g,,,,1.5327191500847768,,68.9
Ia_6MsMS,,g,,,,1.5343221558527276,,69.0
Ia_6MsMS,,g,,,,1.5358913260863574,,69.1
Ia_6MsMS,,g,,,,1.537456972911949,,69.20000000000002
Ia_6MsMS,,g,,,,1.5390283026352751,,69.30000000000001
Ia_6MsMS,,g,,,,1.5406408146908497,,69.4
Ia_6MsMS,,g,,,,1.5422232595091714,,69.5
Ia_6MsMS,,g,,,,1.5437960456293514,,69.6
Ia_6MsMS,,g,,,,1.5454173201422599,,69.70000000000002
Ia_6MsMS,,g,,,,1.5470175460079467,,69.80000000000001
Ia_6MsMS,,g,,,,1.5486118070104524,,69.9
Ia_6MsMS,,g,,,,1.550214843068611,,70.0
Ia_6MsMS,,g,,,,1.5518103069503901,,70.1
Ia_6MsMS,,g,,,,1.5534648999031067,,70.20000000000002
Ia_6MsMS,,g,,,,1.5550561073840772,,70.30000000000001
Ia_6MsMS,,g,,,,1.556701554001899,,70.4
Ia_6MsMS,,g,,,,1.5583136336846426,,70.5
Ia_6MsMS,,g,,,,1.5599419900548845,,70.6
Ia_6MsMS,,g,,,,1.56158793768045,,70.70000000000002
Ia_6MsMS,,g,,,,1.5632069990886315,,70.80000000000003
Ia_6MsMS,,g,,,,1.5648370563145306,,70.9
Ia_6MsMS,,g,,,,1.5664797933687797,,71.0
Ia_6MsMS,,g,,,,1.568131743970289,,71.1
Ia_6MsMS,,g,,,,1.5697595617106597,,71.20000000000002
Ia_6MsMS,,g,,,,1.571419273825935,,71.30000000000003
Ia_6MsMS,,g,,,,1.5730941691138245,,71.4
Ia_6MsMS,,g,,,,1.5747207422299816,,71.5
Ia_6MsMS,,g,,,,1.5763683639680472,,71.6
Ia_6MsMS,,g,,,,1.5780649747397124,,71.70000000000002
Ia_6MsMS,,g,,,,1.5797186525690528,,71.80000000000003
Ia_6MsMS,,g,,,,1.5813765331815794,,71.9
Ia_6MsMS,,g,,,,1.5830439988743734,,72.0
Ia_6MsMS,,g,,,,1.5847122616864588,,72.1
Ia_6MsMS,,g,,,,1.5863890873962507,,72.20000000000002
Ia_6MsMS,,g,,,,1.5880672995758474,,72.30000000000003
Ia_6MsMS,,g,,,,1.5897717502375723,,72.4
Ia_6MsMS,,g,,,,1.5913518702318736,,72.5
Ia_6MsMS,,g,,,,1.593018110254535,,72.6
Ia_6MsMS,,g,,,,1.5946437514864282,,72.70000000000002
Ia_6MsMS,,g,,,,1.5963024701354023,,72.80000000000003
Ia_6MsMS,,g,,,,1.5979793090801948,,72.9
Ia_6MsMS,,g,,,,1.599639830327149,,73.0
Ia_6MsMS,,g,,,,1.6013364572897153,,73.1
Ia_6MsMS,,g,,,,1.602977850857675,,73.20000000000002
Ia_6MsMS,,g,,,,1.6046850806448294,,73.30000000000003
Ia_6MsMS,,g,,,,1.6063546468860395,,73.4
Ia_6MsMS,,g,,,,1.608092040083788,,73.5
Ia_6MsMS,,g,,,,1.609791667711649,,73.6
Ia_6MsMS,,g,,,,1.6114995218735917,,73.70000000000002
Ia_6MsMS,,g,,,,1.613250928918914,,73.80000000000003
Ia_1MsRG,,g,,,,2.1229826997379853,,-18.1
Ia_1MsRG,,g,,,,0.615674827309217,,-18.0
Ia_1MsRG,,g,,,,0.486960940352148,,-17.9
Ia_1MsRG,,g,,,,0.36258205077738737,,-17.8
Ia_1MsRG,,g,,,,0.23021652747973675,,-17.700000000000006
Ia_1MsRG,,g,,,,0.08122532825648499,,-17.6
Ia_1MsRG,,g,,,,-0.07956297167584125,,-17.5
Ia_1MsRG,,g,,,,-0.24256834790729798,,-17.4
Ia_1MsRG,,g,,,,-0.3971511344029093,,-17.3
Ia_1MsRG,,g,,,,-0.5405407093778987,,-17.200000000000006
Ia_1MsRG,,g,,,,-0.6742759458467518,,-17.1
Ia_1MsRG,,g,,,,-0.7835575717480161,,-17.0
Ia_1MsRG,,g,,,,-0.8457853239842024,,-16.9
Ia_1MsRG,,g,,,,-0.8535775705985156,,-16.8
Ia_1MsRG,,g,,,,-0.8158728213296698,,-16.700000000000006
Ia_1MsRG,,g,,,,-0.7576070678654947,,-16.6
Ia_1MsRG,,g,,,,-0.7030033561687379,,-16.5
Ia_1MsRG,,g,,,,-0.6485581173158153,,-16.4
Ia_1MsRG,,g,,,,-0.577857077228872,,-16.3
Ia_1MsRG,,g,,,,-0.48584747701655573,,-16.200000000000006
Ia_1MsRG,,g,,,,-0.3893020978842028,,-16.1
Ia_1MsRG,,g,,,,-0.30420069534384275,,-16.0
Ia_1MsRG,,g,,,,-0.22964995820391287,,-15.9
Ia_1MsRG,,g,,,,-0.1648090229670185,,-15.8
Ia_1MsRG,,g,,,,-0.10963173534980619,,-15.7
Ia_1MsRG,,g,,,,-0.06224910955238627,,-15.6
Ia_1MsRG,,g,,,,-0.019950074745560542,,-15.5
Ia_1MsRG,,g,,,,0.021773995824561965,,-15.4
Ia_1MsRG,,g,,,,0.06521586753642872,,-15.3
Ia_1MsRG,,g,,,,0.1081349186966456,,-15.2
Ia_1MsRG,,g,,,,0.14743840370240768,,-15.1
Ia_1MsRG,,g,,,,0.1811013820213745,,-15.0
Ia_1MsRG,,g,,,,0.2099201026311288,,-14.9
Ia_1MsRG,,g,,,,0.23548480081897516,,-14.8
Ia_1MsRG,,g,,,,0.25457448561797946,,-14.7
Ia_1MsRG,,g,,,,0.2663673573601386,,-14.6
Ia_1MsRG,,g,,,,0.27518678378516626,,-14.5
Ia_1MsRG,,g,,,,0.28355626990117777,,-14.4
Ia_1MsRG,,g,,,,0.29206817701600407,,-14.3
Ia_1MsRG,,g,,,,0.30126048920296,,-14.2
Ia_1MsRG,,g,,,,0.3112870657055016,,-14.1
Ia_1MsRG,,g,,,,0.32148669407078145,,-14.0
Ia_1MsRG,,g,,,,0.33019813062871073,,-13.9
Ia_1MsRG,,g,,,,0.3380971370322783,,-13.8
Ia_1MsRG,,g,,,,0.3485804653570259,,-13.7
Ia_1MsRG,,g,,,,0.3605846467424314,,-13.6
Ia_1MsRG,,g,,,,0.3683180203621639,,-13.5
Ia_1MsRG,,g,,,,0.36762168073184753,,-13.4
Ia_1MsRG,,g,,,,0.35917800898751295,,-13.3
Ia_1MsRG,,g,,,,0.34913687892027667,,-13.2
Ia_1MsRG,,g,,,,0.3451918371066949,,-13.1
Ia_1MsRG,,g,,,,0.3511838155389224,,-13.0
Ia_1MsRG,,g,,,,0.3649558765403249,,-12.9
Ia_1MsRG,,g,,,,0.37958374686310314,,-12.8
Ia_1MsRG,,g,,,,0.38813140417415504,,-12.7
Ia_1MsRG,,g,,,,0.3881692510118633,,-12.6
Ia_1MsRG,,g,,,,0.3829094940902422,,-12.5
Ia_1MsRG,,g,,,,0.3786222911533166,,-12.4
Ia_1MsRG,,g,,,,0.3789045314056061,,-12.3
Ia_1MsRG,,g,,,,0.3826856371382412,,-12.2
Ia_1MsRG,,g,,,,0.38703865315901886,,-12.1
Ia_1MsRG,,g,,,,0.38884392834326675,,-12.0
Ia_1MsRG,,g,,,,0.3843703529741944,,-11.9
Ia_1MsRG,,g,,,,0.371855416421651,,-11.8
Ia_1MsRG,,g,,,,0.3551929069267885,,-11.7
Ia_1MsRG,,g,,,,0.34164685975775555,,-11.6
Ia_1MsRG,,g,,,,0.3350512041547429,,-11.5
Ia_1MsRG,,g,,,,0.3323470035532079,,-11.4
Ia_1MsRG,,g,,,,0.3291406029805781,,-11.3
Ia_1MsRG,,g,,,,0.32299077835643075,,-11.2
Ia_1MsRG,,g,,,,0.3124113227300711,,-11.1
Ia_1MsRG,,g,,,,0.29917734263021245,,-11.0
Ia_1MsRG,,g,,,,0.2887302913078198,,-10.9
Ia_1MsRG,,g,,,,0.28599388067601517,,-10.8
Ia_1MsRG,,g,,,,0.2909675877660227,,-10.7
Ia_1MsRG,,g,,,,0.2985619210233086,,-10.6
Ia_1MsRG,,g,,,,0.30299962249673307,,-10.5
Ia_1MsRG,,g,,,,0.3029296670777004,,-10.4
Ia_1MsRG,,g,,,,0.29933444360969297,,-10.3
Ia_1MsRG,,g,,,,0.29211705590595294,,-10.2
Ia_1MsRG,,g,,,,0.2818464712334059,,-10.1
Ia_1MsRG,,g,,,,0.26927570809606216,,-10.0
Ia_1MsRG,,g,,,,0.2548180707058094,,-9.900000000000002
Ia_1MsRG,,g,,,,0.2397844635411559,,-9.8
Ia_1MsRG,,g,,,,0.22628435633877508,,-9.7
Ia_1MsRG,,g,,,,0.21679799485083073,,-9.6
Ia_1MsRG,,g,,,,0.21209819470034041,,-9.5
Ia_1MsRG,,g,,,,0.20971285443565968,,-9.400000000000002
Ia_1MsRG,,g,,,,0.2065061229858447,,-9.3
Ia_1MsRG,,g,,,,0.20064748718880843,,-9.2
Ia_1MsRG,,g,,,,0.19268570194391188,,-9.1
Ia_1MsRG,,g,,,,0.1857644127335707,,-9.0
Ia_1MsRG,,g,,,,0.18320417742438266,,-8.900000000000002
Ia_1MsRG,,g,,,,0.18668984825597867,,-8.8
Ia_1MsRG,,g,,,,0.19512759891487086,,-8.7
Ia_1MsRG,,g,,,,0.20372952349296547,,-8.600000000000001
Ia_1MsRG,,g,,,,0.20527535917382167,,-8.5
Ia_1MsRG,,g,,,,0.19305758420168573,,-8.400000000000002
Ia_1MsRG,,g,,,,0.16376582098563475,,-8.3
Ia_1MsRG,,g,,,,0.12093323860242577,,-8.2
Ia_1MsRG,,g,,,,0.218984723444672,,-8.100000000000001
Ia_1MsRG,,g,,,,0.212418116081885,,-8.0
Ia_1MsRG,,g,,,,0.20594539503722764,,-7.900000000000002
Ia_1MsRG,,g,,,,0.19957874550107313,,-7.800000000000002
Ia_1MsRG,,g,,,,0.19333790504300907,,-7.699999999999998
Ia_1MsRG,,g,,,,0.18722845201094707,,-7.600000000000001
Ia_1MsRG,,g,,,,0.18127593512896922,,-7.5
Ia_1MsRG,,g,,,,0.17547978896427097,,-7.400000000000002
Ia_1MsRG,,g,,,,0.16984989821964547,,-7.300000000000002
Ia_1MsRG,,g,,,,0.16435408893249992,,-7.199999999999998
Ia_1MsRG,,g,,,,0.15891706602451805,,-7.100000000000001
Ia_1MsRG,,g,,,,0.15357079728772227,,-7.0
Ia_1MsRG,,g,,,,0.14829958011443622,,-6.899999999999999
Ia_1MsRG,,g,,,,0.1431227602856069,,-6.800000000000002
Ia_1MsRG,,g,,,,0.13804252084378987,,-6.699999999999998
Ia_1MsRG,,g,,,,0.13306616913369673,,-6.600000000000001
Ia_1MsRG,,g,,,,0.1281874139916166,,-6.5
Ia_1MsRG,,g,,,,0.12342983045131106,,-6.399999999999999
Ia_1MsRG,,g,,,,0.11878696209163842,,-6.300000000000002
Ia_1MsRG,,g,,,,0.11426308753837056,,-6.199999999999998
Ia_1MsRG,,g,,,,0.1098630192871699,,-6.100000000000001
Ia_1MsRG,,g,,,,0.10560319599452939,,-6.0
Ia_1MsRG,,g,,,,0.10146987589742551,,-5.899999999999999
Ia_1MsRG,,g,,,,0.09745223087696075,,-5.800000000000002
Ia_1MsRG,,g,,,,0.09353699042936903,,-5.699999999999998
Ia_1MsRG,,g,,,,0.0897052805386842,,-5.600000000000001
Ia_1MsRG,,g,,,,0.0859743995569815,,-5.5
Ia_1MsRG,,g,,,,0.08233623911014298,,-5.399999999999999
Ia_1MsRG,,g,,,,0.07879098439522281,,-5.300000000000002
Ia_1MsRG,,g,,,,0.07533374008076876,,-5.199999999999998
Ia_1MsRG,,g,,,,0.07197315501754886,,-5.100000000000001
Ia_1MsRG,,g,,,,0.06870074417594729,,-5.0
Ia_1MsRG,,g,,,,0.06551496887878727,,-4.899999999999999
Ia_1MsRG,,g,,,,0.062419110643009645,,-4.800000000000002
Ia_1MsRG,,g,,,,0.05941850069176802,,-4.699999999999998
Ia_1MsRG,,g,,,,0.05650441822755248,,-4.600000000000001
Ia_1MsRG,,g,,,,0.053670291166847406,,-4.5
Ia_1MsRG,,g,,,,0.05092372998585937,,-4.399999999999999
Ia_1MsRG,,g,,,,0.04825542006905792,,-4.300000000000002
Ia_1MsRG,,g,,,,0.04565759451916307,,-4.199999999999998
Ia_1MsRG,,g,,,,0.0431352549202213,,-4.100000000000001
Ia_1MsRG,,g,,,,0.0406867728125615,,-4.0
Ia_1MsRG,,g,,,,0.03832025888729085,,-3.899999999999999
Ia_1MsRG,,g,,,,0.03602767216523972,,-3.8000000000000007
Ia_1MsRG,,g,,,,0.03381025076675215,,-3.6999999999999993
Ia_1MsRG,,g,,,,0.031668270088037076,,-3.6000000000000014
Ia_1MsRG,,g,,,,0.02960976749352362,,-3.5
Ia_1MsRG,,g,,,,0.02762442851068947,,-3.3999999999999986
Ia_1MsRG,,g,,,,0.025725516827419526,,-3.3000000000000007
Ia_1MsRG,,g,,,,0.023906543352163467,,-3.1999999999999997
Ia_1MsRG,,g,,,,0.02216415712648967,,-3.1000000000000014
Ia_1MsRG,,g,,,,0.020507905100219048,,-3.0
Ia_1MsRG,,g,,,,0.018924773731701094,,-2.8999999999999986
Ia_1MsRG,,g,,,,0.01741986810506191,,-2.8000000000000007
Ia_1MsRG,,g,,,,0.015988204622129132,,-2.6999999999999997
Ia_1MsRG,,g,,,,0.014633167402081426,,-2.6000000000000014
Ia_1MsRG,,g,,,,0.013341926026622986,,-2.5
Ia_1MsRG,,g,,,,0.012120432963047989,,-2.3999999999999986
Ia_1MsRG,,g,,,,0.01096592224736348,,-2.3000000000000007
Ia_1MsRG,,g,,,,0.009874569735528027,,-2.1999999999999997
Ia_1MsRG,,g,,,,0.008841309519663554,,-2.1000000000000014
Ia_1MsRG,,g,,,,0.007872654954903524,,-2.0
Ia_1MsRG,,g,,,,0.006957210503378164,,-1.8999999999999984
Ia_1MsRG,,g,,,,0.006103449608080069,,-1.8000000000000007
Ia_1MsRG,,g,,,,0.0053004881419678185,,-1.6999999999999993
Ia_1MsRG,,g,,,,0.004562503093341164,,-1.6000000000000014
Ia_1MsRG,,g,,,,0.003901575995140405,,-1.5
Ia_1MsRG,,g,,,,0.003307386960186065,,-1.3999999999999986
Ia_1MsRG,,g,,,,0.0027788050980248613,,-1.3000000000000007
Ia_1MsRG,,g,,,,0.00230897591235113,,-1.1999999999999993
Ia_1MsRG,,g,,,,0.0019011688728891585,,-1.1000000000000014
Ia_1MsRG,,g,,,,0.001542083814408457,,-1.0
Ia_1MsRG,,g,,,,0.0012328914095860455,,-0.8999999999999986
Ia_1MsRG,,g,,,,0.0009643752348011958,,-0.8000000000000007
Ia_1MsRG,,g,,,,0.0007346892176922637,,-0.6999999999999993
Ia_1MsRG,,g,,,,0.0005401402134097566,,-0.6000000000000014
Ia_1MsRG,,g,,,,0.0003825096397740424,,-0.5
Ia_1MsRG,,g,,,,0.00024813678267676664,,-0.3999999999999986
Ia_1MsRG,,g,,,,0.00013471243447327197,,-0.3000000000000007
Ia_1MsRG,,g,,,,5.78037963396838e-05,,-0.1999999999999993
Ia_1MsRG,,g,,,,8.766931665959987e-06,,-0.10000000000000142
Ia_1MsRG,,g,,,,-0.0,,0.0
Ia_1MsRG,,g,,,,2.4686391185468892e-05,,0.10000000000000142
Ia_1MsRG,,g,,,,8.567692556482598e-05,,0.1999999999999993
Ia_1MsRG,,g,,,,0.00018760848556631515,,0.3000000000000007
Ia_1MsRG,,g,,,,0.00033635984515356654,,0.3999999999999986
Ia_1MsRG,,g,,,,0.0005113854974858612,,0.5
Ia_1MsRG,,g,,,,0.000741597871201094,,0.6000000000000014
Ia_1MsRG,,g,,,,0.000997745995865884,,0.6999999999999993
Ia_1MsRG,,g,,,,0.0013042800661491327,,0.8000000000000007
Ia_1MsRG,,g,,,,0.0016515639480569888,,0.8999999999999986
Ia_1MsRG,,g,,,,0.0020427840712340384,,1.0
Ia_1MsRG,,g,,,,0.0024783056188653063,,1.1000000000000014
Ia_1MsRG,,g,,,,0.0029508486548426305,,1.1999999999999993
Ia_1MsRG,,g,,,,0.0034706862113615955,,1.3000000000000007
Ia_1MsRG,,g,,,,0.0040315620329938184,,1.3999999999999986
Ia_1MsRG,,g,,,,0.004628510419307119,,1.5
Ia_1MsRG,,g,,,,0.005273535314330502,,1.6000000000000014
Ia_1MsRG,,g,,,,0.005960813183726543,,1.6999999999999993
