time-rel              g              r              i              z
   159.0       21.86959  22.0007995588  22.1792874803  22.3421908191
   159.5  21.8722793333  22.0032008677  22.1815160987  22.3443174112
   160.0  21.8749686667  22.0056021766  22.1837447172  22.3464440032
   160.5      21.877658  22.0080034855  22.1859733357  22.3485705953
   161.0  21.8803473333  22.0104047944  22.1882019541  22.3506971873
   161.5  21.8830366667  22.0128061033  22.1904305726  22.3528237794
   162.0      21.885726  22.0152074123  22.1926591911  22.3549503714
   162.5  21.8884153333  22.0176087212  22.1948878095  22.3570769635
   163.0  21.8911046667  22.0200100301   22.197116428  22.3592035555
   163.5      21.893794   22.022411339  22.1993450465  22.3613301475
   164.0  21.8964833333  22.0248126479  22.2015736649  22.3634567396
   164.5  21.8991726667  22.0272139568  22.2038022834  22.3655833316
   165.0      21.901862  22.0296152658  22.2060309019  22.3677099237
   165.5  21.9045513333  22.0320165747  22.2082595203  22.3698365157
   166.0  21.9072406667  22.0344178836  22.2104881388  22.3719631078
   166.5       21.90993  22.0368191925  22.2127167573  22.3740896998
   167.0  21.9126193333  22.0392205014  22.2149453757  22.3762162919
   167.5  21.9153086667  22.0416218103  22.2171739942  22.3783428839
   168.0      21.917998  22.0440231193  22.2194026126  22.3804694759
   168.5  21.9198466667  22.0456253012  22.2208569823  22.3818365144
   169.0  21.9216953333  22.0472274831  22.2223113519  22.3832035528
   169.5      21.923544   22.048829665  22.2237657215  22.3845705912
   170.0  21.9253926667   22.050431847  22.2252200911  22.3859376296
   170.5  21.9272413333  22.0520340289  22.2266744607   22.387304668
   171.0       21.92909  22.0536362108  22.2281288303  22.3886717064
   171.5  21.9309386667  22.0552383927  22.2295831999  22.3900387448
   172.0  21.9327873333  22.0568405747  22.2310375695  22.3914057832
   172.5      21.934636  22.0584427566  22.2324919391  22.3927728216
   173.0  21.9364846667  22.0600449385  22.2339463087    22.39413986
   173.5  21.9383333333  22.0616471204  22.2354006783  22.3955068984
   174.0      21.940182  22.0632493024   22.236855048  22.3968739368
   174.5  21.9420306667  22.0648514843  22.2383094176  22.3982409752
   175.0  21.9438793333  22.0664536662  22.2397637872  22.3996080136
   175.5      21.945728  22.0680558482  22.2412181568   22.400975052
   176.0  21.9475766667  22.0696580301  22.2426725264  22.4023420904
   176.5  21.9494253333   22.071260212   22.244126896  22.4037091288
   177.0      21.951274  22.0728623939  22.2455812656  22.4050761672
   177.5  21.9531226667  22.0744645759  22.2470356352  22.4064432056
   178.0  21.9549713333  22.0760667578  22.2484900048   22.407810244
   178.5       21.95682  22.0776689397  22.2499443744  22.4091772824
   179.0  21.9586686667  22.0792711216   22.251398744  22.4105443208
   179.5  21.9605173333  22.0808733036  22.2528531136  22.4119113592
   180.0      21.962366  22.0824754855  22.2543074833  22.4132783976
   180.5  21.9642934583  22.0841977638  22.2559067188  22.4148049365
   181.0  21.9662209167   22.085920042  22.2575059544  22.4163314754
   181.5   21.968148375  22.0876423203    22.25910519  22.4178580142
   182.0  21.9700758333  22.0893645985  22.2607044255  22.4193845531
   182.5  21.9720032917  22.0910868768  22.2623036611   22.420911092
   183.0    21.97393075   22.092809155  22.2639028966  22.4224376309
   183.5  21.9758582083  22.0945314333  22.2655021322  22.4239641698
   184.0  21.9777856667  22.0962537115  22.2671013678  22.4254907086
   184.5   21.979713125  22.0979759898  22.2687006033  22.4270172475
   185.0  21.9816405833   22.099698268  22.2702998389  22.4285437864
   185.5  21.9835680417  22.1014205463  22.2718990745  22.4300703253
   186.0     21.9854955  22.1031428245    22.27349831  22.4315968642
   186.5  21.9874229583  22.1048651028  22.2750975456   22.433123403
   187.0  21.9893504167   22.106587381  22.2766967812  22.4346499419
   187.5   21.991277875  22.1083096593  22.2782960167  22.4361764808
   188.0  21.9932053333  22.1100319375  22.2798952523  22.4377030197
   188.5  21.9951327917  22.1117542158  22.2814944879  22.4392295585
   189.0    21.99706025   22.113476494  22.2830937234  22.4407560974
   189.5  21.9989877083  22.1151987723   22.284692959  22.4422826363
   190.0  22.0009151667  22.1169210505  22.2862921946  22.4438091752
